id,registration,first_seen,last_seen,times_seen,reason
2721,EI-DCW,2025-06-01 17:43,2025-06-01 17:43,1,
2720,TC-JNO,2025-06-01 16:55,2025-06-01 16:55,1,
2719,TF-ICL,2025-06-01 15:55,2025-06-01 15:55,1,
2715,G-EZGY,2025-06-01 15:54,2025-06-01 15:54,1,
2714,EC-MUU,2025-06-01 15:25,2025-06-01 15:25,1,
2712,SU-GEJ,2025-06-01 15:22,2025-06-01 15:22,1,
2718,OO-SSN,2025-06-01 15:20,2025-06-01 15:20,1,
2713,PH-HSK,2025-06-01 15:15,2025-06-01 15:15,1,
2711,EI-EKK,2025-06-01 15:14,2025-06-01 15:14,1,
2710,D-ABHG,2025-06-01 15:01,2025-06-01 15:01,1,
2709,TF-ICL,2025-06-01 14:50,2025-06-01 14:50,1,
2717,F-HBXF,2025-06-01 14:38,2025-06-01 14:38,1,
2708,OO-SSN,2025-06-01 14:21,2025-06-01 14:21,1,
2716,A7-BHN,2025-06-01 14:19,2025-06-01 14:19,1,
2701,N794AV,2025-06-01 14:00,2025-06-01 14:00,1,
2697,CS-TSK,2025-06-01 13:53,2025-06-01 13:53,1,
2698,PH-HZE,2025-06-01 13:45,2025-06-01 13:45,1,
2695,EI-EXD,2025-06-01 13:44,2025-06-01 13:44,1,
2689,G-TTSE,2025-06-01 13:44,2025-06-01 13:44,1,
2696,N76010,2025-06-01 13:42,2025-06-01 13:42,1,
2694,OE-IJD,2025-06-01 13:34,2025-06-01 13:34,1,
2699,A6-EOW,2025-06-01 13:31,2025-06-01 13:31,1,
2692,A6-EWH,2025-06-01 13:29,2025-06-01 13:29,1,
2693,YL-CSI,2025-06-01 13:27,2025-06-01 13:27,1,
2707,C-FIVS,2025-06-01 13:25,2025-06-01 13:25,1,
2691,D-AIJD,2025-06-01 13:24,2025-06-01 13:24,1,
2690,EC-JTR,2025-06-01 13:23,2025-06-01 13:23,1,
2706,N760AN,2025-06-01 13:21,2025-06-01 13:21,1,
2688,EI-EKL,2025-06-01 13:09,2025-06-01 13:09,1,
2687,TC-JTE,2025-06-01 13:09,2025-06-01 13:09,1,
2686,N27908,2025-06-01 13:00,2025-06-01 13:00,1,
2684,C-GOKE,2025-06-01 12:50,2025-06-01 12:50,1,
2682,D-AISP,2025-06-01 12:46,2025-06-01 12:46,1,
2685,OE-LQJ,2025-06-01 12:44,2025-06-01 12:44,1,
2683,PH-BCD,2025-06-01 12:39,2025-06-01 12:39,1,
2705,N783UA,2025-06-01 12:37,2025-06-01 12:37,1,
2704,OO-SSW,2025-06-01 12:35,2025-06-01 12:35,1,
2681,CN-MAY,2025-06-01 12:33,2025-06-01 12:33,1,
2700,B-1080,2025-06-01 12:20,2025-06-01 12:20,1,
2679,SP-LVQ,2025-06-01 12:19,2025-06-01 12:19,1,
2680,C-GUDH,2025-06-01 12:18,2025-06-01 12:18,1,
2703,G-UZHS,2025-06-01 12:15,2025-06-01 12:15,1,
2702,N505DN,2025-06-01 12:13,2025-06-01 12:13,1,
2678,7T-VKB,2025-06-01 12:11,2025-06-01 12:11,1,
2676,N819NW,2025-06-01 11:47,2025-06-01 11:47,1,
2677,G-EZDX,2025-06-01 11:40,2025-06-01 11:40,1,
2675,G-JZHU,2025-06-01 11:26,2025-06-01 11:26,1,
2673,F-GKXO,2025-06-01 11:22,2025-06-01 11:22,1,
2674,D-AISD,2025-06-01 11:00,2025-06-01 11:00,1,
2672,SX-NAQ,2025-06-01 11:00,2025-06-01 11:00,1,
2671,EI-HXG,2025-06-01 10:50,2025-06-01 10:50,1,
2669,EI-LRB,2025-06-01 10:48,2025-06-01 10:48,1,
2670,G-EZDX,2025-06-01 10:41,2025-06-01 10:41,1,
2668,N774AN,2025-06-01 10:10,2025-06-01 10:10,1,
2659,CC-BGF,2025-06-01 09:57,2025-06-01 09:57,1,
2665,G-EZAX,2025-06-01 09:52,2025-06-01 09:52,1,
2664,9H-WAG,2025-06-01 09:39,2025-06-01 09:39,1,
2658,G-EZBW,2025-06-01 09:33,2025-06-01 09:33,1,
2649,C-FIVS,2025-06-01 09:26,2025-06-01 09:26,1,
2657,N505DN,2025-06-01 09:24,2025-06-01 09:24,1,
2663,TC-SPM,2025-06-01 09:23,2025-06-01 09:23,1,
2654,N505DN,2025-06-01 09:20,2025-06-01 09:20,1,
2667,OE-IWW,2025-06-01 09:20,2025-06-01 09:20,1,
2655,D-AGWN,2025-06-01 09:15,2025-06-01 09:15,1,
2656,D-AIRO,2025-06-01 09:12,2025-06-01 09:12,1,
2653,9V-SMU,2025-06-01 09:05,2025-06-01 09:05,1,
2666,PH-HZE,2025-06-01 09:05,2025-06-01 09:05,1,
2662,F-HBXL,2025-06-01 09:04,2025-06-01 09:04,1,
2650,SE-RPU,2025-06-01 08:53,2025-06-01 08:53,1,
2652,OE-LBR,2025-06-01 08:52,2025-06-01 08:52,1,
2646,N783UA,2025-06-01 08:42,2025-06-01 08:42,1,
2647,PH-EXU,2025-06-01 08:42,2025-06-01 08:42,1,
2651,SE-ROC,2025-06-01 08:36,2025-06-01 08:36,1,
2648,9H-WAD,2025-06-01 08:33,2025-06-01 08:33,1,
2644,SP-RKI,2025-06-01 08:14,2025-06-01 08:14,1,
2645,OE-IWW,2025-06-01 08:10,2025-06-01 08:10,1,
2661,SP-RKI,2025-06-01 08:10,2025-06-01 08:10,1,
2660,SP-RZD,2025-06-01 08:02,2025-06-01 08:02,1,
2643,PH-HZE,2025-06-01 08:01,2025-06-01 08:01,1,
2642,HB-JXA,2025-06-01 07:49,2025-06-01 07:49,1,
2640,B-1080,2025-06-01 07:37,2025-06-01 07:37,1,
2641,OE-IVZ,2025-06-01 07:35,2025-06-01 07:35,1,
2639,N426DZ,2025-06-01 07:26,2025-06-01 07:26,1,
2638,9H-QFK,2025-06-01 07:07,2025-06-01 07:07,1,
2637,A6-BMG,2025-06-01 06:36,2025-06-01 06:36,1,
2636,OK-TST,2025-06-01 01:55,2025-06-01 01:55,1,
2635,D-AIRK,2025-06-01 00:22,2025-06-01 00:22,1,
2634,EI-EKC,2025-06-01 00:20,2025-06-01 00:20,1,
2632,TC-JVF,2025-05-31 22:44,2025-05-31 22:44,1,
2631,G-EUOE,2025-05-31 22:23,2025-05-31 22:23,1,
2633,EI-IJC,2025-05-31 22:04,2025-05-31 22:04,1,
2630,HA-LWV,2025-05-31 21:30,2025-05-31 21:30,1,
2628,EI-IJE,2025-05-31 21:25,2025-05-31 21:25,1,
2626,OY-RUH,2025-05-31 20:52,2025-05-31 20:52,1,
2629,SX-NET,2025-05-31 20:52,2025-05-31 20:52,1,
2625,9H-WAZ,2025-05-31 20:45,2025-05-31 20:45,1,
2627,A7-BHU,2025-05-31 20:42,2025-05-31 20:42,1,
2624,EC-LVS,2025-05-31 20:38,2025-05-31 20:38,1,
2623,9H-QCQ,2025-05-31 20:35,2025-05-31 20:35,1,
2622,F-HZUO,2025-05-31 20:28,2025-05-31 20:28,1,
2621,G-EUUG,2025-05-31 20:11,2025-05-31 20:11,1,
2620,OE-LXB,2025-05-31 19:45,2025-05-31 19:45,1,
2617,9H-VUR,2025-05-31 19:35,2025-05-31 19:35,1,
2615,G-EUUT,2025-05-31 19:32,2025-05-31 19:32,1,
2616,HB-JCP,2025-05-31 19:05,2025-05-31 19:05,1,
2618,HL8079,2025-05-31 19:01,2025-05-31 19:01,1,
2619,9H-WDT,2025-05-31 18:50,2025-05-31 18:50,1,
2614,D-AIZX,2025-05-31 17:58,2025-05-31 17:58,1,
2613,G-UZHE,2025-05-31 17:43,2025-05-31 17:43,1,
2612,G-EUPW,2025-05-31 17:05,2025-05-31 17:05,1,
2609,F-HZUD,2025-05-31 16:59,2025-05-31 16:59,1,
2610,TC-LOB,2025-05-31 16:55,2025-05-31 16:55,1,
2611,9H-NCD,2025-05-31 16:45,2025-05-31 16:45,1,
2608,G-UZHE,2025-05-31 16:44,2025-05-31 16:44,1,
2607,9H-WZT,2025-05-31 16:33,2025-05-31 16:33,1,
2606,9H-WAS,2025-05-31 16:16,2025-05-31 16:16,1,
2605,EI-GXI,2025-05-31 16:02,2025-05-31 16:02,1,
2602,N27901,2025-05-31 15:41,2025-05-31 15:41,1,
2604,EI-DWC,2025-05-31 15:40,2025-05-31 15:40,1,
2603,G-EUPW,2025-05-31 15:37,2025-05-31 15:37,1,
2598,SU-GCS,2025-05-31 15:15,2025-05-31 15:15,1,
2601,HB-JDH,2025-05-31 15:05,2025-05-31 15:05,1,
2596,TC-RFM,2025-05-31 14:52,2025-05-31 14:52,1,
2597,9H-WNG,2025-05-31 14:50,2025-05-31 14:50,1,
2595,EI-DLI,2025-05-31 14:35,2025-05-31 14:35,1,
2591,9H-VUI,2025-05-31 14:31,2025-05-31 14:31,1,
2594,HA-LWN,2025-05-31 14:25,2025-05-31 14:25,1,
2593,PH-YHZ,2025-05-31 14:24,2025-05-31 14:24,1,
2592,N229UA,2025-05-31 14:06,2025-05-31 14:06,1,
2590,HB-JDH,2025-05-31 13:58,2025-05-31 13:58,1,
2589,N27901,2025-05-31 13:56,2025-05-31 13:56,1,
2600,SP-RSG,2025-05-31 13:51,2025-05-31 13:51,1,
2599,9H-EUP,2025-05-31 13:38,2025-05-31 13:38,1,
2587,D-AGWJ,2025-05-31 13:25,2025-05-31 13:25,1,
2585,LY-BGS,2025-05-31 13:09,2025-05-31 13:09,1,
2583,CN-RGR,2025-05-31 13:08,2025-05-31 13:08,1,
2584,TC-LTO,2025-05-31 12:59,2025-05-31 12:59,1,
2581,C-GOKF,2025-05-31 12:52,2025-05-31 12:52,1,
2582,D-AEWL,2025-05-31 12:50,2025-05-31 12:50,1,
2579,LN-NGK,2025-05-31 12:25,2025-05-31 12:25,1,
2578,TC-RFA,2025-05-31 12:19,2025-05-31 12:19,1,
2580,SP-LVK,2025-05-31 12:17,2025-05-31 12:17,1,
2577,EI-EKL,2025-05-31 12:16,2025-05-31 12:16,1,
2586,LN-NGK,2025-05-31 12:11,2025-05-31 12:11,1,
2576,9H-WDF,2025-05-31 12:05,2025-05-31 12:05,1,
2588,G-TTNR,2025-05-31 11:55,2025-05-31 11:55,1,
2575,N816NW,2025-05-31 11:55,2025-05-31 11:55,1,
2574,SE-RPR,2025-05-31 11:39,2025-05-31 11:39,1,
2573,G-UZHS,2025-05-31 11:00,2025-05-31 11:00,1,
2570,G-TTNO,2025-05-31 10:50,2025-05-31 10:50,1,
2569,CS-TTS,2025-05-31 10:25,2025-05-31 10:25,1,
2572,G-EUYM,2025-05-31 10:20,2025-05-31 10:20,1,
2568,N807AA,2025-05-31 10:11,2025-05-31 10:11,1,
2567,EI-GJS,2025-05-31 10:10,2025-05-31 10:10,1,
2566,G-UZHS,2025-05-31 10:01,2025-05-31 10:01,1,
2565,EI-DPI,2025-05-31 10:00,2025-05-31 10:00,1,
2564,EI-IGX,2025-05-31 09:38,2025-05-31 09:38,1,
2563,SP-RSS,2025-05-31 09:35,2025-05-31 09:35,1,
2571,SP-RSS,2025-05-31 09:25,2025-05-31 09:25,1,
2560,N784AV,2025-05-31 09:07,2025-05-31 09:07,1,
2559,LZ-EAH,2025-05-31 08:58,2025-05-31 08:58,1,
2557,N77019,2025-05-31 08:56,2025-05-31 08:56,1,
2558,OE-LBI,2025-05-31 08:54,2025-05-31 08:54,1,
2556,N880BJ,2025-05-31 08:49,2025-05-31 08:49,1,
2555,HB-IJR,2025-05-31 08:40,2025-05-31 08:40,1,
2554,PH-EZW,2025-05-31 08:35,2025-05-31 08:35,1,
2562,HB-JYD,2025-05-31 08:32,2025-05-31 08:32,1,
2552,9H-LOT,2025-05-31 08:30,2025-05-31 08:30,1,
2561,9H-LOT,2025-05-31 08:25,2025-05-31 08:25,1,
2548,9H-WAI,2025-05-31 08:24,2025-05-31 08:24,1,
2547,PH-HXM,2025-05-31 08:21,2025-05-31 08:21,1,
2549,EI-HAT,2025-05-31 08:15,2025-05-31 08:15,1,
2551,N428DX,2025-05-31 08:14,2025-05-31 08:14,1,
2553,B-32F1,2025-05-31 08:10,2025-05-31 08:10,1,
2550,B-LRM,2025-05-31 08:02,2025-05-31 08:02,1,
2546,9H-AEG,2025-05-31 07:58,2025-05-31 07:58,1,
2544,EI-DLY,2025-05-31 07:37,2025-05-31 07:37,1,
2545,HB-JYD,2025-05-31 07:30,2025-05-31 07:30,1,
2543,A6-BMF,2025-05-31 06:54,2025-05-31 06:54,1,
2542,N845MH,2025-05-31 05:32,2025-05-31 05:32,1,
2541,CS-TVK,2025-05-31 01:23,2025-05-31 01:23,1,
2538,EC-OKJ,2025-05-31 00:49,2025-05-31 00:49,1,
2533,G-EZTA,2025-05-31 00:22,2025-05-31 00:22,1,
2537,EI-DSX,2025-05-31 00:08,2025-05-31 00:08,1,
2540,TS-ITA,2025-05-31 00:05,2025-05-31 00:05,1,
2539,G-EZUW,2025-05-30 23:53,2025-05-30 23:53,1,
2536,HB-JLQ,2025-05-30 23:42,2025-05-30 23:42,1,
2535,D-AIEA,2025-05-30 23:15,2025-05-30 23:15,1,
2534,EC-NOQ,2025-05-30 23:08,2025-05-30 23:08,1,
2531,SE-RPE,2025-05-30 22:55,2025-05-30 22:55,1,
2530,TC-JYM,2025-05-30 22:36,2025-05-30 22:36,1,
2532,G-UJEC,2025-05-30 22:22,2025-05-30 22:22,1,
2528,EI-DVK,2025-05-30 22:06,2025-05-30 22:06,1,
2525,OE-LQX,2025-05-30 21:38,2025-05-30 21:38,1,
2529,HA-LGT,2025-05-30 21:27,2025-05-30 21:27,1,
2527,D-AIRX,2025-05-30 21:26,2025-05-30 21:26,1,
2526,G-UJEC,2025-05-30 21:14,2025-05-30 21:14,1,
2513,YU-APK,2025-05-30 20:52,2025-05-30 20:52,1,
2520,G-UZLX,2025-05-30 20:47,2025-05-30 20:47,1,
2523,G-EUUE,2025-05-30 20:45,2025-05-30 20:45,1,
2516,G-EZDN,2025-05-30 20:44,2025-05-30 20:44,1,
2514,EI-IHY,2025-05-30 20:41,2025-05-30 20:41,1,
2515,OE-LQX,2025-05-30 20:35,2025-05-30 20:35,1,
2512,EI-HMW,2025-05-30 20:14,2025-05-30 20:14,1,
2511,F-HZUM,2025-05-30 20:12,2025-05-30 20:12,1,
2510,D-AEWJ,2025-05-30 20:05,2025-05-30 20:05,1,
2522,LN-FGJ,2025-05-30 20:05,2025-05-30 20:05,1,
2524,D-ABZN,2025-05-30 20:00,2025-05-30 20:00,1,
2521,9H-SWG,2025-05-30 19:50,2025-05-30 19:50,1,
2519,D-AEWJ,2025-05-30 19:35,2025-05-30 19:35,1,
2508,EI-EFG,2025-05-30 19:31,2025-05-30 19:31,1,
2509,OE-LBN,2025-05-30 19:31,2025-05-30 19:31,1,
2507,D-AISF,2025-05-30 19:18,2025-05-30 19:18,1,
2506,LN-FGJ,2025-05-30 19:10,2025-05-30 19:10,1,
2518,LN-FGJ,2025-05-30 19:10,2025-05-30 19:10,1,
2517,D-ABZN,2025-05-30 19:08,2025-05-30 19:08,1,
2505,D-ABZN,2025-05-30 19:03,2025-05-30 19:03,1,
2502,HL8361,2025-05-30 18:31,2025-05-30 18:31,1,
2499,4X-EKF,2025-05-30 18:04,2025-05-30 18:04,1,
2501,D-AIUA,2025-05-30 18:00,2025-05-30 18:00,1,
2504,EI-SIF,2025-05-30 17:56,2025-05-30 17:56,1,
2500,D-AEED,2025-05-30 17:50,2025-05-30 17:50,1,
2503,F-HPNH,2025-05-30 17:19,2025-05-30 17:19,1,
2498,9H-AMM,2025-05-30 17:17,2025-05-30 17:17,1,
2497,F-GMZA,2025-05-30 17:15,2025-05-30 17:15,1,
2496,EI-IHB,2025-05-30 15:54,2025-05-30 15:54,1,
2494,SU-GFJ,2025-05-30 15:15,2025-05-30 15:15,1,
2495,EC-NTM,2025-05-30 15:10,2025-05-30 15:10,1,
2493,YR-DSE,2025-05-30 15:10,2025-05-30 15:10,1,
2492,D-AIJB,2025-05-30 13:18,2025-05-30 13:18,1,
2491,N91007,2025-05-30 12:56,2025-05-30 12:56,1,
2487,C-GOJQ,2025-05-30 12:41,2025-05-30 12:41,1,
2490,YL-AAW,2025-05-30 12:35,2025-05-30 12:35,1,
2486,D-AENH,2025-05-30 12:18,2025-05-30 12:18,1,
2489,EI-EMI,2025-05-30 12:15,2025-05-30 12:15,1,
2484,OE-INB,2025-05-30 12:07,2025-05-30 12:07,1,
2485,LN-ENO,2025-05-30 12:03,2025-05-30 12:03,1,
2483,9H-LWA,2025-05-30 11:45,2025-05-30 11:45,1,
2482,LN-NIK,2025-05-30 11:34,2025-05-30 11:34,1,
2481,YL-AAW,2025-05-30 11:27,2025-05-30 11:27,1,
2488,YL-AAW,2025-05-30 11:24,2025-05-30 11:24,1,
2480,EI-DTE,2025-05-30 10:59,2025-05-30 10:59,1,
2479,SX-NAC,2025-05-30 10:48,2025-05-30 10:48,1,
2478,CS-TJR,2025-05-30 10:44,2025-05-30 10:44,1,
2477,TC-JOJ,2025-05-30 10:44,2025-05-30 10:44,1,
2471,N784AN,2025-05-30 10:36,2025-05-30 10:36,1,
2470,9H-QDK,2025-05-30 10:27,2025-05-30 10:27,1,
2474,G-TTNT,2025-05-30 10:25,2025-05-30 10:25,1,
2475,OE-IUA,2025-05-30 10:25,2025-05-30 10:25,1,
2476,OE-IVC,2025-05-30 10:25,2025-05-30 10:25,1,
2469,G-EZFW,2025-05-30 10:20,2025-05-30 10:20,1,
2468,G-GDFK,2025-05-30 10:14,2025-05-30 10:14,1,
2467,G-EZBJ,2025-05-30 09:53,2025-05-30 09:53,1,
2466,EI-ENL,2025-05-30 09:44,2025-05-30 09:44,1,
2465,D-AEWM,2025-05-30 09:31,2025-05-30 09:31,1,
2464,CC-BGW,2025-05-30 09:24,2025-05-30 09:24,1,
2460,G-TTNT,2025-05-30 09:23,2025-05-30 09:23,1,
2473,SP-RKV,2025-05-30 09:21,2025-05-30 09:21,1,
2463,OE-IVC,2025-05-30 09:15,2025-05-30 09:15,1,
2461,OE-IUA,2025-05-30 09:10,2025-05-30 09:10,1,
2462,D-AIDF,2025-05-30 09:04,2025-05-30 09:04,1,
2472,HA-LGP,2025-05-30 09:04,2025-05-30 09:04,1,
2454,N29907,2025-05-30 08:32,2025-05-30 08:32,1,
2459,9H-EXS,2025-05-30 08:30,2025-05-30 08:30,1,
2455,9H-EUO,2025-05-30 08:21,2025-05-30 08:21,1,
2457,A6-EWF,2025-05-30 08:18,2025-05-30 08:18,1,
2458,PH-EXR,2025-05-30 08:18,2025-05-30 08:18,1,
2453,D-AIUT,2025-05-30 07:58,2025-05-30 07:58,1,
2456,B-1083,2025-05-30 07:56,2025-05-30 07:56,1,
2452,9H-MLB,2025-05-30 07:52,2025-05-30 07:52,1,
2451,HB-JXQ,2025-05-30 07:46,2025-05-30 07:46,1,
2449,N819AN,2025-05-30 07:12,2025-05-30 07:12,1,
2450,A7-BHG,2025-05-30 07:07,2025-05-30 07:07,1,
2447,A6-BLG,2025-05-30 06:57,2025-05-30 06:57,1,
2448,N404DX,2025-05-30 06:55,2025-05-30 06:55,1,
2445,N760AN,2025-05-30 06:29,2025-05-30 06:29,1,
2446,9V-SJG,2025-05-30 06:23,2025-05-30 06:23,1,
2444,EI-ENK,2025-05-30 01:38,2025-05-30 01:38,1,
2443,9H-LMB,2025-05-29 22:46,2025-05-29 22:46,1,
2442,D-AIEK,2025-05-29 22:45,2025-05-29 22:45,1,
2441,TC-JHT,2025-05-29 22:29,2025-05-29 22:29,1,
2440,G-EUYT,2025-05-29 22:28,2025-05-29 22:28,1,
2439,G-EZTK,2025-05-29 21:45,2025-05-29 21:45,1,
2437,EI-HGW,2025-05-29 21:35,2025-05-29 21:35,1,
2438,OO-SBD,2025-05-29 21:30,2025-05-29 21:30,1,
2436,TC-SEZ,2025-05-29 21:30,2025-05-29 21:30,1,
2435,OE-IJD,2025-05-29 21:26,2025-05-29 21:26,1,
2432,EC-OKH,2025-05-29 20:59,2025-05-29 20:59,1,
2433,SX-DNB,2025-05-29 20:43,2025-05-29 20:43,1,
2434,A7-BHF,2025-05-29 20:38,2025-05-29 20:38,1,
2429,EI-IFT,2025-05-29 20:33,2025-05-29 20:33,1,
2430,G-EZTK,2025-05-29 20:32,2025-05-29 20:32,1,
2428,9H-WDO,2025-05-29 20:30,2025-05-29 20:30,1,
2427,OO-SBD,2025-05-29 20:30,2025-05-29 20:30,1,
2431,SX-DVQ,2025-05-29 20:25,2025-05-29 20:25,1,
2426,HB-JPC,2025-05-29 20:20,2025-05-29 20:20,1,
2425,G-EUYO,2025-05-29 20:13,2025-05-29 20:13,1,
2424,OE-IVA,2025-05-29 19:51,2025-05-29 19:51,1,
2421,HA-LGN,2025-05-29 19:42,2025-05-29 19:42,1,
2422,SE-RPS,2025-05-29 19:38,2025-05-29 19:38,1,
2423,OE-LBO,2025-05-29 19:35,2025-05-29 19:35,1,
2420,HB-JPC,2025-05-29 19:17,2025-05-29 19:17,1,
2419,CN-RGG,2025-05-29 19:06,2025-05-29 19:06,1,
2418,HL8521,2025-05-29 18:39,2025-05-29 18:39,1,
2417,D-AGWK,2025-05-29 18:35,2025-05-29 18:35,1,
2414,EC-MPV,2025-05-29 18:00,2025-05-29 18:00,1,
2402,EC-MRF,2025-05-29 18:00,2025-05-29 18:00,1,
2395,4X-AGK,2025-05-29 17:57,2025-05-29 17:57,1,
2389,EC-LOB,2025-05-29 17:55,2025-05-29 17:55,1,
2413,OE-LKK,2025-05-29 17:55,2025-05-29 17:55,1,
2364,HA-LZR,2025-05-29 17:54,2025-05-29 17:54,1,
2390,D-AGWG,2025-05-29 17:52,2025-05-29 17:52,1,
2394,EI-DCK,2025-05-29 17:49,2025-05-29 17:49,1,
2401,SE-ROX,2025-05-29 17:45,2025-05-29 17:45,1,
2393,9H-QBU,2025-05-29 17:35,2025-05-29 17:35,1,
2392,9H-QBM,2025-05-29 17:34,2025-05-29 17:34,1,
2381,F-HZUX,2025-05-29 17:29,2025-05-29 17:29,1,
2369,EC-ODJ,2025-05-29 17:24,2025-05-29 17:24,1,
2374,EC-NCU,2025-05-29 17:20,2025-05-29 17:20,1,
2387,EC-MLD,2025-05-29 17:17,2025-05-29 17:17,1,
2391,EC-KLB,2025-05-29 17:14,2025-05-29 17:14,1,
2380,EC-NEA,2025-05-29 17:14,2025-05-29 17:14,1,
2388,EI-DCJ,2025-05-29 17:10,2025-05-29 17:10,1,
2385,EC-MPV,2025-05-29 17:08,2025-05-29 17:08,1,
2412,OE-IJK,2025-05-29 17:05,2025-05-29 17:05,1,
2411,G-EZWS,2025-05-29 17:01,2025-05-29 17:01,1,
2408,HB-JXR,2025-05-29 17:01,2025-05-29 17:01,1,
2383,9H-WBX,2025-05-29 17:00,2025-05-29 17:00,1,
2382,EI-DHN,2025-05-29 17:00,2025-05-29 17:00,1,
2400,CS-TTX,2025-05-29 16:59,2025-05-29 16:59,1,
2384,EC-MQB,2025-05-29 16:57,2025-05-29 16:57,1,
2386,TC-LOD,2025-05-29 16:55,2025-05-29 16:55,1,
2379,EC-MOO,2025-05-29 16:51,2025-05-29 16:51,1,
2365,EI-DHO,2025-05-29 16:51,2025-05-29 16:51,1,
2376,EC-KDT,2025-05-29 16:50,2025-05-29 16:50,1,
2409,G-EUYB,2025-05-29 16:50,2025-05-29 16:50,1,
2377,EC-MKM,2025-05-29 16:47,2025-05-29 16:47,1,
2375,EC-MTD,2025-05-29 16:47,2025-05-29 16:47,1,
2372,EC-LVU,2025-05-29 16:46,2025-05-29 16:46,1,
2378,OE-LKK,2025-05-29 16:46,2025-05-29 16:46,1,
2399,EC-MIQ,2025-05-29 16:45,2025-05-29 16:45,1,
2359,EI-EKI,2025-05-29 16:41,2025-05-29 16:41,1,
2410,G-EJCA,2025-05-29 16:40,2025-05-29 16:40,1,
2407,HZ-AR11,2025-05-29 16:40,2025-05-29 16:40,1,
2367,EC-JTQ,2025-05-29 16:39,2025-05-29 16:39,1,
2357,9H-VUT,2025-05-29 16:38,2025-05-29 16:38,1,
2373,EC-KRH,2025-05-29 16:38,2025-05-29 16:38,1,
2371,EC-LOP,2025-05-29 16:37,2025-05-29 16:37,1,
2360,PH-AXG,2025-05-29 16:30,2025-05-29 16:30,1,
2398,EC-NLV,2025-05-29 16:27,2025-05-29 16:27,1,
2362,EC-MOG,2025-05-29 16:26,2025-05-29 16:26,1,
2406,OE-LKM,2025-05-29 16:26,2025-05-29 16:26,1,
2370,EC-JZI,2025-05-29 16:25,2025-05-29 16:25,1,
2405,EC-MXP,2025-05-29 16:25,2025-05-29 16:25,1,
2363,EC-MFM,2025-05-29 16:22,2025-05-29 16:22,1,
2403,EC-NGB,2025-05-29 16:22,2025-05-29 16:22,1,
2361,EI-IFX,2025-05-29 16:21,2025-05-29 16:21,1,
2416,N78002,2025-05-29 16:21,2025-05-29 16:21,1,
2368,EC-MKO,2025-05-29 16:20,2025-05-29 16:20,1,
2366,EC-OMC,2025-05-29 16:20,2025-05-29 16:20,1,
2404,CN-NMH,2025-05-29 16:15,2025-05-29 16:15,1,
2355,EC-NYF,2025-05-29 16:12,2025-05-29 16:12,1,
2397,EC-MQL,2025-05-29 16:11,2025-05-29 16:11,1,
2356,D-AIJA,2025-05-29 16:10,2025-05-29 16:10,1,
2415,EC-MAN,2025-05-29 16:10,2025-05-29 16:10,1,
2396,EC-MEL,2025-05-29 16:08,2025-05-29 16:08,1,
2358,G-EZWS,2025-05-29 16:05,2025-05-29 16:05,1,
2348,HB-JXR,2025-05-29 16:00,2025-05-29 16:00,1,
2352,G-EZWS,2025-05-29 15:54,2025-05-29 15:54,1,
2351,G-EJCA,2025-05-29 15:32,2025-05-29 15:32,1,
2354,G-LCYN,2025-05-29 15:28,2025-05-29 15:28,1,
2346,CN-NMH,2025-05-29 15:15,2025-05-29 15:15,1,
2353,G-LCYN,2025-05-29 15:15,2025-05-29 15:15,1,
2347,SU-GCM,2025-05-29 15:15,2025-05-29 15:15,1,
2350,F-HEPF,2025-05-29 14:58,2025-05-29 14:58,1,
2344,9H-QEG,2025-05-29 14:50,2025-05-29 14:50,1,
2345,HZ-AR11,2025-05-29 14:46,2025-05-29 14:46,1,
2343,9H-QAR,2025-05-29 14:43,2025-05-29 14:43,1,
2341,G-LCYN,2025-05-29 14:30,2025-05-29 14:30,1,
2349,G-LCYN,2025-05-29 14:28,2025-05-29 14:28,1,
2340,LX-LGS,2025-05-29 14:27,2025-05-29 14:27,1,
2342,A7-BHH,2025-05-29 14:19,2025-05-29 14:19,1,
2339,CS-TNQ,2025-05-29 14:07,2025-05-29 14:07,1,
2338,OE-IVI,2025-05-29 14:00,2025-05-29 14:00,1,
2337,N2748U,2025-05-29 13:55,2025-05-29 13:55,1,
2335,OK-HAR,2025-05-29 13:47,2025-05-29 13:47,1,
2334,TC-LPF,2025-05-29 13:46,2025-05-29 13:46,1,
2336,N78002,2025-05-29 13:44,2025-05-29 13:44,1,
2333,A6-EOB,2025-05-29 13:06,2025-05-29 13:06,1,
2332,CS-TKP,2025-05-29 13:05,2025-05-29 13:05,1,
2331,C-GOKC,2025-05-29 12:58,2025-05-29 12:58,1,
2327,TC-RFJ,2025-05-29 12:47,2025-05-29 12:47,1,
2330,D-AISG,2025-05-29 12:45,2025-05-29 12:45,1,
2329,OE-IVI,2025-05-29 12:43,2025-05-29 12:43,1,
2328,9K-APK,2025-05-29 12:29,2025-05-29 12:29,1,
2323,EI-HXF,2025-05-29 12:20,2025-05-29 12:20,1,
2326,D-AIUK,2025-05-29 12:14,2025-05-29 12:14,1,
2325,LN-DYR,2025-05-29 12:02,2025-05-29 12:02,1,
2324,N2748U,2025-05-29 12:00,2025-05-29 12:00,1,
2322,N26910,2025-05-29 11:55,2025-05-29 11:55,1,
2320,LN-FGI,2025-05-29 11:49,2025-05-29 11:49,1,
