id,registration,first_seen,last_seen,times_seen,reason
1972,F-GRHV,2025-05-31 19:30,2025-05-31 19:30,1,
1971,PH-AXE,2025-05-31 19:16,2025-05-31 19:16,1,
1966,A6-BLP,2025-05-31 19:12,2025-05-31 19:12,1,
1965,HB-JCK,2025-05-31 19:10,2025-05-31 19:10,1,
1970,B-324W,2025-05-31 18:54,2025-05-31 18:54,1,
1969,SP-RST,2025-05-31 18:41,2025-05-31 18:41,1,
1968,9H-LOA,2025-05-31 18:35,2025-05-31 18:35,1,
1967,HA-LGV,2025-05-31 18:20,2025-05-31 18:20,1,
1960,OK-TVW,2025-05-31 17:04,2025-05-31 17:04,1,
1963,D-AING,2025-05-31 17:01,2025-05-31 17:01,1,
1962,F-HZUB,2025-05-31 17:00,2025-05-31 17:00,1,
1961,LV-FVI,2025-05-31 16:57,2025-05-31 16:57,1,
1958,G-EUPN,2025-05-31 16:14,2025-05-31 16:14,1,
1959,CN-NMI,2025-05-31 16:12,2025-05-31 16:12,1,
1964,A7-BFL,2025-05-31 16:05,2025-05-31 16:05,1,
1956,F-HUYB,2025-05-31 15:45,2025-05-31 15:45,1,
1957,HA-LZR,2025-05-31 15:37,2025-05-31 15:37,1,
1954,A7-BAW,2025-05-31 14:53,2025-05-31 14:53,1,
1953,JY-AZD,2025-05-31 14:45,2025-05-31 14:45,1,
1952,SP-LWA,2025-05-31 14:04,2025-05-31 14:04,1,
1950,PS-LAA,2025-05-31 13:45,2025-05-31 13:45,1,
1951,D-AIZN,2025-05-31 13:44,2025-05-31 13:44,1,
1955,N4073J,2025-05-31 13:30,2025-05-31 13:30,1,
1947,N831AA,2025-05-31 13:10,2025-05-31 13:10,1,
1948,A6-EUC,2025-05-31 13:08,2025-05-31 13:08,1,
1945,TC-RDB,2025-05-31 12:57,2025-05-31 12:57,1,
1946,OK-SWT,2025-05-31 12:55,2025-05-31 12:55,1,
1942,CN-RGV,2025-05-31 12:25,2025-05-31 12:25,1,
1943,SU-BVQ,2025-05-31 12:25,2025-05-31 12:25,1,
1949,G-EUUK,2025-05-31 12:25,2025-05-31 12:25,1,
1944,C-GOKC,2025-05-31 12:23,2025-05-31 12:23,1,
1941,9H-QFN,2025-05-31 11:31,2025-05-31 11:31,1,
1940,F-GRHY,2025-05-31 11:28,2025-05-31 11:28,1,
1939,G-EZTM,2025-05-31 10:54,2025-05-31 10:54,1,
1934,G-EUUD,2025-05-31 10:50,2025-05-31 10:50,1,
1938,G-EZTZ,2025-05-31 10:35,2025-05-31 10:35,1,
1935,D-AIUE,2025-05-31 10:23,2025-05-31 10:23,1,
1937,HB-AZK,2025-05-31 10:15,2025-05-31 10:15,1,
1931,CS-TVA,2025-05-31 10:05,2025-05-31 10:05,1,
1936,HA-LXJ,2025-05-31 10:00,2025-05-31 10:00,1,
1932,G-EZTM,2025-05-31 09:49,2025-05-31 09:49,1,
1930,EI-DVL,2025-05-31 09:39,2025-05-31 09:39,1,
1926,G-EZTZ,2025-05-31 09:30,2025-05-31 09:30,1,
1928,HA-LXJ,2025-05-31 09:25,2025-05-31 09:25,1,
1929,YU-APE,2025-05-31 09:23,2025-05-31 09:23,1,
1933,TC-LNC,2025-05-31 09:20,2025-05-31 09:20,1,
1927,N818NW,2025-05-31 09:14,2025-05-31 09:14,1,
1923,N808AN,2025-05-31 09:05,2025-05-31 09:05,1,
1921,ET-AYD,2025-05-31 08:55,2025-05-31 08:55,1,
1922,F-HZUO,2025-05-31 08:52,2025-05-31 08:52,1,
1925,9H-LMB,2025-05-31 08:15,2025-05-31 08:15,1,
1920,B-1546,2025-05-31 08:01,2025-05-31 08:01,1,
1919,A6-BMG,2025-05-31 07:58,2025-05-31 07:58,1,
1918,N731AN,2025-05-31 07:47,2025-05-31 07:47,1,
1917,C-GHPY,2025-05-31 07:38,2025-05-31 07:38,1,
1924,OK-HAR,2025-05-31 07:33,2025-05-31 07:33,1,
1916,N820NW,2025-05-31 07:11,2025-05-31 07:11,1,
1914,SX-NEP,2025-05-30 23:57,2025-05-30 23:57,1,
1913,F-HUYI,2025-05-30 23:20,2025-05-30 23:20,1,
1915,9H-MLY,2025-05-30 23:05,2025-05-30 23:05,1,
1911,F-GKXR,2025-05-30 22:43,2025-05-30 22:43,1,
1912,G-UZEF,2025-05-30 22:10,2025-05-30 22:10,1,
1908,TC-JTN,2025-05-30 22:03,2025-05-30 22:03,1,
1909,EC-NQN,2025-05-30 22:00,2025-05-30 22:00,1,
1910,D-AIZZ,2025-05-30 21:57,2025-05-30 21:57,1,
1905,HB-JZR,2025-05-30 21:29,2025-05-30 21:29,1,
1907,EC-NDH,2025-05-30 21:14,2025-05-30 21:14,1,
1906,G-UZEF,2025-05-30 20:57,2025-05-30 20:57,1,
1904,G-UZHT,2025-05-30 20:47,2025-05-30 20:47,1,
1900,9H-WNO,2025-05-30 20:32,2025-05-30 20:32,1,
1902,HB-JZR,2025-05-30 20:28,2025-05-30 20:28,1,
1903,A7-BHO,2025-05-30 20:28,2025-05-30 20:28,1,
1901,OE-IZJ,2025-05-30 20:08,2025-05-30 20:08,1,
1898,A6-EGP,2025-05-30 19:55,2025-05-30 19:55,1,
1899,OO-SSA,2025-05-30 19:54,2025-05-30 19:54,1,
1894,HB-JBD,2025-05-30 18:40,2025-05-30 18:40,1,
1897,SP-RZO,2025-05-30 18:39,2025-05-30 18:39,1,
1893,EI-HGW,2025-05-30 18:25,2025-05-30 18:25,1,
1896,HA-LXQ,2025-05-30 18:05,2025-05-30 18:05,1,
1892,TC-SRC,2025-05-30 18:00,2025-05-30 18:00,1,
1890,G-DBCB,2025-05-30 17:46,2025-05-30 17:46,1,
1895,OK-BIZ,2025-05-30 17:27,2025-05-30 17:27,1,
1891,EI-EVB,2025-05-30 17:15,2025-05-30 17:15,1,
1889,HL8082,2025-05-30 17:13,2025-05-30 17:13,1,
1888,9H-QEH,2025-05-30 17:01,2025-05-30 17:01,1,
1886,9H-WNL,2025-05-30 16:50,2025-05-30 16:50,1,
1887,9H-WZT,2025-05-30 16:50,2025-05-30 16:50,1,
1885,TC-LOH,2025-05-30 16:40,2025-05-30 16:40,1,
1884,G-EUPJ,2025-05-30 16:23,2025-05-30 16:23,1,
1883,D-AINJ,2025-05-30 16:01,2025-05-30 16:01,1,
1881,HB-JZX,2025-05-30 14:35,2025-05-30 14:35,1,
1880,SP-LVB,2025-05-30 13:55,2025-05-30 13:55,1,
1879,A7-BET,2025-05-30 13:54,2025-05-30 13:54,1,
1875,TC-CPE,2025-05-30 13:34,2025-05-30 13:34,1,
1878,HB-JZX,2025-05-30 13:25,2025-05-30 13:25,1,
1874,TC-LPH,2025-05-30 13:07,2025-05-30 13:07,1,
1882,N48127,2025-05-30 13:07,2025-05-30 13:07,1,
1876,OK-TSI,2025-05-30 13:00,2025-05-30 13:00,1,
1873,OE-LQR,2025-05-30 12:43,2025-05-30 12:43,1,
1877,T7-ME7,2025-05-30 12:43,2025-05-30 12:43,1,
1871,EI-IJW,2025-05-30 12:26,2025-05-30 12:26,1,
1872,EC-NPU,2025-05-30 12:20,2025-05-30 12:20,1,
1869,N964AM,2025-05-30 12:18,2025-05-30 12:18,1,
1870,OO-SSS,2025-05-30 12:11,2025-05-30 12:11,1,
1867,EC-MUT,2025-05-30 11:44,2025-05-30 11:44,1,
1868,9H-QAG,2025-05-30 11:32,2025-05-30 11:32,1,
1866,F-GTAY,2025-05-30 11:11,2025-05-30 11:11,1,
1864,EC-NPU,2025-05-30 11:04,2025-05-30 11:04,1,
1865,N4048J,2025-05-30 10:53,2025-05-30 10:53,1,
1858,EI-EPC,2025-05-30 09:43,2025-05-30 09:43,1,
1859,LN-DYY,2025-05-30 09:43,2025-05-30 09:43,1,
1861,TC-JNZ,2025-05-30 09:42,2025-05-30 09:42,1,
1855,G-EUPO,2025-05-30 09:26,2025-05-30 09:26,1,
1857,9H-NEH,2025-05-30 09:25,2025-05-30 09:25,1,
1856,G-EJCO,2025-05-30 09:15,2025-05-30 09:15,1,
1860,HB-JVY,2025-05-30 09:12,2025-05-30 09:12,1,
1854,N883BM,2025-05-30 09:11,2025-05-30 09:11,1,
1853,9H-QAL,2025-05-30 08:59,2025-05-30 08:59,1,
1862,N13113,2025-05-30 08:54,2025-05-30 08:54,1,
1863,9H-LOR,2025-05-30 08:45,2025-05-30 08:45,1,
1851,N76054,2025-05-30 08:26,2025-05-30 08:26,1,
1850,B-LRX,2025-05-30 08:23,2025-05-30 08:23,1,
1849,N69059,2025-05-30 08:02,2025-05-30 08:02,1,
1848,EI-EBK,2025-05-30 00:27,2025-05-30 00:27,1,
1847,PH-BCL,2025-05-29 23:36,2025-05-29 23:36,1,
1846,F-GKXI,2025-05-29 22:54,2025-05-29 22:54,1,
1845,EI-IJE,2025-05-29 22:17,2025-05-29 22:17,1,
1844,G-EZBH,2025-05-29 22:07,2025-05-29 22:07,1,
1843,EI-EMM,2025-05-29 21:18,2025-05-29 21:18,1,
1842,9H-VUY,2025-05-29 21:17,2025-05-29 21:17,1,
1841,G-EZBH,2025-05-29 21:02,2025-05-29 21:02,1,
1840,A7-BHQ,2025-05-29 20:45,2025-05-29 20:45,1,
1839,A6-EPC,2025-05-29 19:57,2025-05-29 19:57,1,
1838,HB-JCR,2025-05-29 19:45,2025-05-29 19:45,1,
1835,9H-WAU,2025-05-29 19:35,2025-05-29 19:35,1,
1834,LX-LBT,2025-05-29 19:33,2025-05-29 19:33,1,
1833,LN-NIK,2025-05-29 19:21,2025-05-29 19:21,1,
1832,9H-QCR,2025-05-29 19:14,2025-05-29 19:14,1,
1837,A7-BFU,2025-05-29 19:14,2025-05-29 19:14,1,
1830,LN-NIH,2025-05-29 18:57,2025-05-29 18:57,1,
1831,F-HPNA,2025-05-29 18:57,2025-05-29 18:57,1,
1829,EI-IHY,2025-05-29 18:38,2025-05-29 18:38,1,
1828,HB-JCR,2025-05-29 18:36,2025-05-29 18:36,1,
1827,EI-DCR,2025-05-29 18:07,2025-05-29 18:07,1,
1836,CS-TNV,2025-05-29 17:55,2025-05-29 17:55,1,
1826,G-EUOG,2025-05-29 17:25,2025-05-29 17:25,1,
1824,9H-QEA,2025-05-29 17:19,2025-05-29 17:19,1,
1821,G-EUYM,2025-05-29 17:02,2025-05-29 17:02,1,
1823,9H-QDT,2025-05-29 17:01,2025-05-29 17:01,1,
1822,YU-APF,2025-05-29 17:00,2025-05-29 17:00,1,
1820,9H-QAM,2025-05-29 16:52,2025-05-29 16:52,1,
1825,YL-ABI,2025-05-29 16:47,2025-05-29 16:47,1,
1819,OO-SBB,2025-05-29 16:44,2025-05-29 16:44,1,
1818,TC-JOD,2025-05-29 16:14,2025-05-29 16:14,1,
1817,G-EUOG,2025-05-29 16:11,2025-05-29 16:11,1,
1816,F-GMZA,2025-05-29 15:50,2025-05-29 15:50,1,
1815,EC-NLM,2025-05-29 15:10,2025-05-29 15:10,1,
1814,D-AIUH,2025-05-29 13:53,2025-05-29 13:53,1,
1811,A6-EES,2025-05-29 13:17,2025-05-29 13:17,1,
1812,HZ-AR28,2025-05-29 13:04,2025-05-29 13:04,1,
1810,TC-LTJ,2025-05-29 12:40,2025-05-29 12:40,1,
1808,CN-RGW,2025-05-29 12:26,2025-05-29 12:26,1,
1807,C-GOKE,2025-05-29 12:10,2025-05-29 12:10,1,
1809,EI-DPJ,2025-05-29 12:01,2025-05-29 12:01,1,
1813,D-AIEN,2025-05-29 11:48,2025-05-29 11:48,1,
1806,EI-SIF,2025-05-29 11:46,2025-05-29 11:46,1,
1805,EI-HAV,2025-05-29 11:45,2025-05-29 11:45,1,
1804,YL-ABE,2025-05-29 11:40,2025-05-29 11:40,1,
1802,PT-MUA,2025-05-29 11:35,2025-05-29 11:35,1,
1801,SX-NAQ,2025-05-29 11:14,2025-05-29 11:14,1,
1800,G-EUUR,2025-05-29 10:52,2025-05-29 10:52,1,
1798,CS-TVI,2025-05-29 10:22,2025-05-29 10:22,1,
1799,EI-HXD,2025-05-29 10:14,2025-05-29 10:14,1,
1803,I-TOPD,2025-05-29 10:06,2025-05-29 10:06,1,
1796,EI-DEJ,2025-05-29 09:43,2025-05-29 09:43,1,
1797,N828NW,2025-05-29 09:43,2025-05-29 09:43,1,
1795,9H-LMP,2025-05-29 09:35,2025-05-29 09:35,1,
1794,G-TTNH,2025-05-29 09:27,2025-05-29 09:27,1,
1792,N750AN,2025-05-29 09:18,2025-05-29 09:18,1,
1790,F-HPNG,2025-05-29 09:13,2025-05-29 09:13,1,
1793,OE-IJB,2025-05-29 08:57,2025-05-29 08:57,1,
1789,ET-ATI,2025-05-29 08:55,2025-05-29 08:55,1,
1791,EI-IJO,2025-05-29 08:51,2025-05-29 08:51,1,
1788,B-6969,2025-05-29 08:40,2025-05-29 08:40,1,
1787,EI-GXM,2025-05-29 08:32,2025-05-29 08:32,1,
1786,9H-VUB,2025-05-29 08:16,2025-05-29 08:16,1,
1784,C-FVNF,2025-05-29 08:07,2025-05-29 08:07,1,
1785,B-30CW,2025-05-29 07:59,2025-05-29 07:59,1,
1783,EC-KIZ,2025-05-29 06:00,2025-05-29 06:00,1,
1782,N788AN,2025-05-29 05:38,2025-05-29 05:38,1,
1781,A6-DDF,2025-05-29 03:16,2025-05-29 03:16,1,
1780,CS-TTS,2025-05-29 00:09,2025-05-29 00:09,1,
1779,EI-HAY,2025-05-28 23:06,2025-05-28 23:06,1,
1778,TC-JTR,2025-05-28 21:52,2025-05-28 21:52,1,
1773,A7-BHT,2025-05-28 21:07,2025-05-28 21:07,1,
1777,G-TTND,2025-05-28 20:57,2025-05-28 20:57,1,
1775,SP-RKO,2025-05-28 20:52,2025-05-28 20:52,1,
1776,HB-AYQ,2025-05-28 20:45,2025-05-28 20:45,1,
1769,A6-EGD,2025-05-28 20:26,2025-05-28 20:26,1,
1772,G-EZOP,2025-05-28 20:12,2025-05-28 20:12,1,
1774,EI-DYC,2025-05-28 20:00,2025-05-28 20:00,1,
1771,EI-DPK,2025-05-28 19:54,2025-05-28 19:54,1,
1770,G-TTND,2025-05-28 19:48,2025-05-28 19:48,1,
1768,9H-QEL,2025-05-28 19:42,2025-05-28 19:42,1,
1767,HB-AYQ,2025-05-28 19:33,2025-05-28 19:33,1,
1763,HA-LGI,2025-05-28 19:20,2025-05-28 19:20,1,
1766,B-32CZ,2025-05-28 19:08,2025-05-28 19:08,1,
1762,4X-EKB,2025-05-28 18:25,2025-05-28 18:25,1,
1761,TS-IMX,2025-05-28 18:10,2025-05-28 18:10,1,
1764,N453PA,2025-05-28 17:47,2025-05-28 17:47,1,
1760,EI-EKF,2025-05-28 17:08,2025-05-28 17:08,1,
1759,EI-EKC,2025-05-28 17:01,2025-05-28 17:01,1,
1758,EI-HOM,2025-05-28 16:49,2025-05-28 16:49,1,
1757,OO-SSV,2025-05-28 16:37,2025-05-28 16:37,1,
1755,TC-RFM,2025-05-28 16:30,2025-05-28 16:30,1,
1756,TC-JIO,2025-05-28 16:10,2025-05-28 16:10,1,
1754,F-GKXH,2025-05-28 15:37,2025-05-28 15:37,1,
1753,F-HRAV,2025-05-28 15:25,2025-05-28 15:25,1,
1752,JY-AYV,2025-05-28 15:10,2025-05-28 15:10,1,
1751,A7-BAB,2025-05-28 14:03,2025-05-28 14:03,1,
1750,EI-HGH,2025-05-28 13:45,2025-05-28 13:45,1,
1746,T7-ME3,2025-05-28 13:06,2025-05-28 13:06,1,
1749,HB-JXF,2025-05-28 12:55,2025-05-28 12:55,1,
1748,OO-SNK,2025-05-28 12:50,2025-05-28 12:50,1,
1747,TC-JST,2025-05-28 12:46,2025-05-28 12:46,1,
1745,N805AN,2025-05-28 12:42,2025-05-28 12:42,1,
1744,CN-ROP,2025-05-28 12:23,2025-05-28 12:23,1,
1741,EC-NOS,2025-05-28 12:01,2025-05-28 12:01,1,
1739,PT-MUF,2025-05-28 11:52,2025-05-28 11:52,1,
1740,OO-SNK,2025-05-28 11:48,2025-05-28 11:48,1,
1743,EI-SIW,2025-05-28 11:46,2025-05-28 11:46,1,
1742,HB-JXF,2025-05-28 11:44,2025-05-28 11:44,1,
1738,N4062J,2025-05-28 11:20,2025-05-28 11:20,1,
1734,G-NEOX,2025-05-28 10:46,2025-05-28 10:46,1,
1737,G-EUOF,2025-05-28 10:45,2025-05-28 10:45,1,
1733,D-AISN,2025-05-28 10:37,2025-05-28 10:37,1,
1736,G-EZDX,2025-05-28 10:35,2025-05-28 10:35,1,
1732,EI-HXF,2025-05-28 10:15,2025-05-28 10:15,1,
1729,TC-JSD,2025-05-28 09:57,2025-05-28 09:57,1,
1730,EI-IGY,2025-05-28 09:50,2025-05-28 09:50,1,
1731,EC-LEB,2025-05-28 09:47,2025-05-28 09:47,1,
1728,EI-EDP,2025-05-28 09:46,2025-05-28 09:46,1,
1727,G-EUOF,2025-05-28 09:17,2025-05-28 09:17,1,
1735,G-EZDX,2025-05-28 09:15,2025-05-28 09:15,1,
1726,HB-AZE,2025-05-28 09:10,2025-05-28 09:10,1,
1725,N800AN,2025-05-28 09:07,2025-05-28 09:07,1,
1724,F-HZUN,2025-05-28 08:54,2025-05-28 08:54,1,
1723,B-LRS,2025-05-28 08:12,2025-05-28 08:12,1,
1722,EI-IFZ,2025-05-28 08:07,2025-05-28 08:07,1,
1721,A6-BLU,2025-05-28 07:52,2025-05-28 07:52,1,
1720,N807NW,2025-05-28 06:35,2025-05-28 06:35,1,
1719,N752AN,2025-05-28 06:07,2025-05-28 06:07,1,
1718,N760AN,2025-05-28 05:19,2025-05-28 05:19,1,
1717,CS-TVM,2025-05-28 00:10,2025-05-28 00:10,1,
1716,EI-DWS,2025-05-28 00:01,2025-05-28 00:01,1,
1715,EI-IKN,2025-05-27 23:59,2025-05-27 23:59,1,
1714,D-AIUA,2025-05-27 23:15,2025-05-27 23:15,1,
1710,9H-QAJ,2025-05-27 23:05,2025-05-27 23:05,1,
1713,A6-EFT,2025-05-27 22:54,2025-05-27 22:54,1,
1712,F-GUGM,2025-05-27 22:50,2025-05-27 22:50,1,
1711,D-AIUB,2025-05-27 22:04,2025-05-27 22:04,1,
1709,9H-QEW,2025-05-27 21:30,2025-05-27 21:30,1,
1705,EI-GSI,2025-05-27 20:54,2025-05-27 20:54,1,
1708,G-EUUG,2025-05-27 20:46,2025-05-27 20:46,1,
1707,9H-QER,2025-05-27 20:45,2025-05-27 20:45,1,
1704,G-EUUG,2025-05-27 19:40,2025-05-27 19:40,1,
1702,EI-HGL,2025-05-27 19:39,2025-05-27 19:39,1,
1700,LX-LBR,2025-05-27 19:34,2025-05-27 19:34,1,
1703,D-AIWI,2025-05-27 19:33,2025-05-27 19:33,1,
1701,F-HPNR,2025-05-27 19:22,2025-05-27 19:22,1,
1706,CS-TPY,2025-05-27 19:22,2025-05-27 19:22,1,
1699,9H-WND,2025-05-27 19:18,2025-05-27 19:18,1,
1698,9H-WAJ,2025-05-27 19:04,2025-05-27 19:04,1,
1697,G-EZTJ,2025-05-27 19:00,2025-05-27 19:00,1,
1694,HB-JCP,2025-05-27 18:25,2025-05-27 18:25,1,
1693,EI-EFK,2025-05-27 18:23,2025-05-27 18:23,1,
1696,HA-LTA,2025-05-27 18:02,2025-05-27 18:02,1,
1692,G-EZTJ,2025-05-27 17:55,2025-05-27 17:55,1,
1695,EI-HXC,2025-05-27 17:05,2025-05-27 17:05,1,
1689,PH-BXT,2025-05-27 16:39,2025-05-27 16:39,1,
1690,OO-SBD,2025-05-27 16:32,2025-05-27 16:32,1,
1691,F-HEPH,2025-05-27 16:28,2025-05-27 16:28,1,
1687,9H-WAS,2025-05-27 16:05,2025-05-27 16:05,1,
1688,D-AIWK,2025-05-27 16:02,2025-05-27 16:02,1,
1685,TC-RDV,2025-05-27 16:00,2025-05-27 16:00,1,
1686,EI-EMN,2025-05-27 15:35,2025-05-27 15:35,1,
1681,A7-BFR,2025-05-27 14:47,2025-05-27 14:47,1,
1679,EI-DHF,2025-05-27 14:00,2025-05-27 14:00,1,
1680,A7-BAV,2025-05-27 14:00,2025-05-27 14:00,1,
1678,D-AINK,2025-05-27 13:54,2025-05-27 13:54,1,
1676,CC-BGX,2025-05-27 13:34,2025-05-27 13:34,1,
1683,N4064J,2025-05-27 13:30,2025-05-27 13:30,1,
1677,TC-RDH,2025-05-27 13:27,2025-05-27 13:27,1,
1675,HZ-AR13,2025-05-27 13:14,2025-05-27 13:14,1,
1682,EI-SIS,2025-05-27 13:05,2025-05-27 13:05,1,
1684,EI-SIS,2025-05-27 13:04,2025-05-27 13:04,1,
1674,9H-LMT,2025-05-27 10:50,2025-05-27 10:50,1,
1672,EI-DEH,2025-05-27 10:45,2025-05-27 10:45,1,
1673,EI-IHR,2025-05-27 10:35,2025-05-27 10:35,1,
1670,4X-EKH,2025-05-27 09:27,2025-05-27 09:27,1,
1669,F-HZUR,2025-05-27 09:12,2025-05-27 09:12,1,
1668,HB-AZJ,2025-05-27 09:02,2025-05-27 09:02,1,
1666,G-EZBI,2025-05-27 09:01,2025-05-27 09:01,1,
1664,ET-AOS,2025-05-27 08:55,2025-05-27 08:55,1,
1665,N805NW,2025-05-27 08:55,2025-05-27 08:55,1,
1662,B-LQE,2025-05-27 08:35,2025-05-27 08:35,1,
1663,B-1345,2025-05-27 08:23,2025-05-27 08:23,1,
1661,9H-WNG,2025-05-27 08:06,2025-05-27 08:06,1,
1667,N724AN,2025-05-27 07:48,2025-05-27 07:48,1,
1671,9H-QBW,2025-05-27 07:30,2025-05-27 07:30,1,
1659,N822NW,2025-05-27 07:10,2025-05-27 07:10,1,
1660,EC-MEC,2025-05-27 05:47,2025-05-27 05:47,1,
1658,SX-NEU,2025-05-27 00:20,2025-05-27 00:20,1,
1657,CS-TVE,2025-05-27 00:18,2025-05-27 00:18,1,
1656,EI-HXG,2025-05-26 23:59,2025-05-26 23:59,1,
1655,OE-ISB,2025-05-26 23:11,2025-05-26 23:11,1,
1654,N472MC,2025-05-26 23:10,2025-05-26 23:10,1,
1653,TC-LYE,2025-05-26 22:02,2025-05-26 22:02,1,
1650,9H-QCU,2025-05-26 21:46,2025-05-26 21:46,1,
1652,OE-ISB,2025-05-26 21:45,2025-05-26 21:45,1,
1651,9H-QAR,2025-05-26 21:26,2025-05-26 21:26,1,
1647,G-EZPV,2025-05-26 21:04,2025-05-26 21:04,1,
1648,A7-BHK,2025-05-26 21:01,2025-05-26 21:01,1,
1649,9H-QFJ,2025-05-26 20:51,2025-05-26 20:51,1,
1643,EC-NON,2025-05-26 20:10,2025-05-26 20:10,1,
1646,9H-NEO,2025-05-26 20:10,2025-05-26 20:10,1,
1645,A6-EPK,2025-05-26 19:54,2025-05-26 19:54,1,
1644,G-EZAN,2025-05-26 19:49,2025-05-26 19:49,1,
1640,CN-ROA,2025-05-26 19:45,2025-05-26 19:45,1,
1641,9H-WNX,2025-05-26 19:45,2025-05-26 19:45,1,
1639,A6-BLI,2025-05-26 19:35,2025-05-26 19:35,1,
1638,PH-AXA,2025-05-26 19:25,2025-05-26 19:25,1,
1642,D-AIRO,2025-05-26 19:24,2025-05-26 19:24,1,
1636,9H-WZW,2025-05-26 19:21,2025-05-26 19:21,1,
1637,HA-LGS,2025-05-26 19:20,2025-05-26 19:20,1,
1635,G-UZLV,2025-05-26 18:55,2025-05-26 18:55,1,
1631,LN-NHA,2025-05-26 18:51,2025-05-26 18:51,1,
1630,HB-IOH,2025-05-26 18:38,2025-05-26 18:38,1,
1634,9H-NFR,2025-05-26 18:25,2025-05-26 18:25,1,
1628,9H-AEG,2025-05-26 18:20,2025-05-26 18:20,1,
1633,9H-WNJ,2025-05-26 18:20,2025-05-26 18:20,1,
1629,TC-SPI,2025-05-26 18:15,2025-05-26 18:15,1,
1632,9H-WNP,2025-05-26 17:58,2025-05-26 17:58,1,
1625,D-AINL,2025-05-26 17:57,2025-05-26 17:57,1,
1627,G-UZLV,2025-05-26 17:37,2025-05-26 17:37,1,
1626,A7-BAO,2025-05-26 17:35,2025-05-26 17:35,1,
1624,UK32103,2025-05-26 17:15,2025-05-26 17:15,1,
1623,HB-JXN,2025-05-26 17:07,2025-05-26 17:07,1,
1621,OE-ICN,2025-05-26 16:57,2025-05-26 16:57,1,
1620,UK-32103,2025-05-26 16:49,2025-05-26 16:49,1,
1622,HB-AYE,2025-05-26 16:45,2025-05-26 16:45,1,
1616,F-HZUX,2025-05-26 16:42,2025-05-26 16:42,1,
1619,OO-SNN,2025-05-26 16:39,2025-05-26 16:39,1,
1617,9H-QAZ,2025-05-26 16:35,2025-05-26 16:35,1,
1614,LV-KHU,2025-05-26 16:34,2025-05-26 16:34,1,
1615,G-EUUU,2025-05-26 16:24,2025-05-26 16:24,1,
1618,TC-LOF,2025-05-26 16:15,2025-05-26 16:15,1,
1613,HB-JXN,2025-05-26 16:02,2025-05-26 16:02,1,
1609,9H-WMA,2025-05-26 15:35,2025-05-26 15:35,1,
1612,EI-EBP,2025-05-26 15:33,2025-05-26 15:33,1,
1610,F-GRHT,2025-05-26 15:28,2025-05-26 15:28,1,
1611,HB-AYE,2025-05-26 15:21,2025-05-26 15:21,1,
1605,JY-AZC,2025-05-26 15:00,2025-05-26 15:00,1,
1604,N807AA,2025-05-26 14:45,2025-05-26 14:45,1,
1608,OE-IJH,2025-05-26 14:25,2025-05-26 14:25,1,
1602,TC-RBD,2025-05-26 14:23,2025-05-26 14:23,1,
1603,SU-GFS,2025-05-26 14:13,2025-05-26 14:13,1,
1607,EC-MSB,2025-05-26 14:10,2025-05-26 14:10,1,
1600,N772AN,2025-05-26 13:45,2025-05-26 13:45,1,
1606,ZS-GAC,2025-05-26 13:42,2025-05-26 13:42,1,
1601,OE-IJH,2025-05-26 13:20,2025-05-26 13:20,1,
1597,9A-KOR,2025-05-26 13:00,2025-05-26 13:00,1,
1598,T7-ME9,2025-05-26 12:57,2025-05-26 12:57,1,
1596,SU-GCM,2025-05-26 12:45,2025-05-26 12:45,1,
1595,F-HTVL,2025-05-26 12:38,2025-05-26 12:38,1,
1591,EC-OEI,2025-05-26 12:10,2025-05-26 12:10,1,
1593,EI-EFJ,2025-05-26 12:01,2025-05-26 12:01,1,
1594,SE-ROF,2025-05-26 11:55,2025-05-26 11:55,1,
1592,D-AIEQ,2025-05-26 11:52,2025-05-26 11:52,1,
1589,PH-HSE,2025-05-26 11:51,2025-05-26 11:51,1,
1588,EC-OHV,2025-05-26 11:43,2025-05-26 11:43,1,
1590,SX-NEL,2025-05-26 11:40,2025-05-26 11:40,1,
1587,N772AN,2025-05-26 11:37,2025-05-26 11:37,1,
1586,N4077J,2025-05-26 11:21,2025-05-26 11:21,1,
1599,CS-TJH,2025-05-26 11:15,2025-05-26 11:15,1,
1585,G-EUUA,2025-05-26 10:45,2025-05-26 10:45,1,
1581,D-AIDM,2025-05-26 10:41,2025-05-26 10:41,1,
1583,9H-NCD,2025-05-26 10:30,2025-05-26 10:30,1,
1584,G-EZGE,2025-05-26 10:25,2025-05-26 10:25,1,
1580,N76062,2025-05-26 09:53,2025-05-26 09:53,1,
1579,4X-EHB,2025-05-26 09:43,2025-05-26 09:43,1,
1577,EI-GXN,2025-05-26 09:35,2025-05-26 09:35,1,
1575,G-EUUA,2025-05-26 09:24,2025-05-26 09:24,1,
1576,9H-VJE,2025-05-26 09:20,2025-05-26 09:20,1,
1582,9H-VJE,2025-05-26 09:18,2025-05-26 09:18,1,
1578,EI-EBR,2025-05-26 09:09,2025-05-26 09:09,1,
1571,N819NW,2025-05-26 08:44,2025-05-26 08:44,1,
1570,9H-WNQ,2025-05-26 08:35,2025-05-26 08:35,1,
1572,B-8982,2025-05-26 08:24,2025-05-26 08:24,1,
1569,F-HXSE,2025-05-26 08:20,2025-05-26 08:20,1,
1574,SP-RZL,2025-05-26 08:11,2025-05-26 08:11,1,
